year,state,population,county,county_fips,democrat_votes,republican_votes,total_votes
2020,MINNESOTA,159298,OLMSTED,27109,49491,39692,91385
2020,MINNESOTA,58741,OTTERTAIL,27111,0,0,36399
2020,MINNESOTA,13874,PENNINGTON,27113,2568,4532,7277
2020,MINNESOTA,29359,PINE,27115,5419,10256,16001
2020,MINNESOTA,9121,PIPESTONE,27117,1306,3553,4940
2020,MINNESOTA,30900,POLK,27119,5439,9865,15594
2020,MINNESOTA,11277,POPE,27121,2477,4417,7022
2020,MINNESOTA,547903,RAMSEY,27123,211620,77376,295977
2020,MINNESOTA,4046,REDLAKE,27125,0,0,2196
2020,MINNESOTA,15079,REDWOOD,27127,2355,5771,8284
2020,MINNESOTA,14403,RENVILLE,27129,2496,5467,8128
2020,MINNESOTA,67084,RICE,27131,17402,17464,35686
2020,MINNESOTA,9301,ROCK,27133,1556,3583,5240
2020,MINNESOTA,15117,ROSEAU,27135,2188,6065,8421
2020,MINNESOTA,0,SAINTLOUIS,27137,0,0,119531
2020,MINNESOTA,150689,SCOTT,27139,40040,45872,87965
2020,MINNESOTA,98811,SHERBURNE,27141,18065,36222,55612
2020,MINNESOTA,14715,SIBLEY,27143,2417,5864,8452
2020,MINNESOTA,162038,STEARNS,27145,31879,50959,84835
2020,MINNESOTA,36596,STEELE,27147,7917,12656,21128
2020,MINNESOTA,9765,STEVENS,27149,1922,3044,5085
2020,MINNESOTA,9176,SWIFT,27151,1784,3316,5193
2020,MINNESOTA,24732,TODD,27153,3286,9753,13257
2020,MINNESOTA,3218,TRAVERSE,27155,661,1172,1864
2020,MINNESOTA,21642,WABASHA,27157,4696,8153,13123
2020,MINNESOTA,13807,WADENA,27159,2023,5520,7677
2020,MINNESOTA,18550,WASECA,27161,3496,6624,10389
2020,MINNESOTA,265476,WASHINGTON,27163,89165,73764,166786
2020,MINNESOTA,10792,WATONWAN,27165,1987,3103,5201
2020,MINNESOTA,6161,WILKIN,27167,1026,2328,3430
2020,MINNESOTA,50485,WINONA,27169,13333,13227,27173
2020,MINNESOTA,140249,WRIGHT,27171,28430,51973,82426
2020,MINNESOTA,9580,YELLOWMEDICINE,27173,0,0,5528
2020,MISSISSIPPI,30275,ADAMS,28001,7917,5696,13759
2020,MISSISSIPPI,36889,ALCORN,28003,2782,12818,15793
2020,MISSISSIPPI,12205,AMITE,28005,2620,4503,7196
2020,MISSISSIPPI,18004,ATTALA,28007,3542,5178,8823
2020,MISSISSIPPI,8351,BENTON,28009,1679,2570,4289
2020,MISSISSIPPI,30142,BOLIVAR,28011,8904,4671,13744
2020,MISSISSIPPI,14241,CALHOUN,28013,1902,4625,6590
2020,MISSISSIPPI,9732,CARROLL,28015,1729,3924,5701
2020,MISSISSIPPI,16951,CHICKASAW,28017,3810,4175,8141
2020,MISSISSIPPI,8063,CHOCTAW,28019,1185,3001,4223
2020,MISSISSIPPI,8911,CLAIBORNE,28021,3772,603,4449
2020,MISSISSIPPI,15299,CLARKE,28023,2838,5417,8338
2020,MISSISSIPPI,19352,CLAY,28025,5844,4181,10189
2020,MISSISSIPPI,21564,COAHOMA,28027,6020,2375,8501
2020,MISSISSIPPI,27933,COPIAH,28029,6470,6250,12883
2020,MISSISSIPPI,18518,COVINGTON,28031,3416,5854,9360
2020,MISSISSIPPI,188275,DESOTO,28033,28265,46462,76124
2020,MISSISSIPPI,75009,FORREST,28035,13755,17290,31654
2020,MISSISSIPPI,7657,FRANKLIN,28037,1480,2923,4461
2020,MISSISSIPPI,24425,GEORGE,28039,1218,9713,11049
2020,MISSISSIPPI,13477,GREENE,28041,966,4794,5812
2020,MISSISSIPPI,20610,GRENADA,28043,4734,6081,10911
2020,MISSISSIPPI,48000,HANCOCK,28045,4504,16132,20957
2020,MISSISSIPPI,208801,HARRISON,28047,27728,46822,75768
2020,MISSISSIPPI,227966,HINDS,28049,73550,25141,99995
2020,MISSISSIPPI,16726,HOLMES,28051,6588,1369,8115
2020,MISSISSIPPI,7827,HUMPHREYS,28053,3016,1118,4189
2020,MISSISSIPPI,1220,ISSAQUENA,28055,355,308,676
2020,MISSISSIPPI,23261,ITAWAMBA,28057,1249,9438,10819
2020,MISSISSIPPI,143802,JACKSON,28059,17375,36295,54543
2020,MISSISSIPPI,16332,JASPER,28061,4341,4302,8736
2020,MISSISSIPPI,6997,JEFFERSON,28063,3327,531,3908
2020,MISSISSIPPI,10890,JEFFERSONDAVIS,28065,0,0,6213
2020,MISSISSIPPI,67993,JONES,28067,8517,21226,30091
2020,MISSISSIPPI,9521,KEMPER,28069,2887,1787,4731
2020,MISSISSIPPI,54408,LAFAYETTE,28071,10070,12949,23423
2020,MISSISSIPPI,64165,LAMAR,28073,7340,20704,28485
2020,MISSISSIPPI,73751,LAUDERDALE,28075,12960,17967,31247
2020,MISSISSIPPI,12480,LAWRENCE,28077,2260,4285,6613
2020,MISSISSIPPI,22741,LEAKE,28079,3897,5228,9200
2020,MISSISSIPPI,85466,LEE,28081,12189,24207,36954
2020,MISSISSIPPI,27854,LEFLORE,28083,7648,3129,10893
2020,MISSISSIPPI,33936,LINCOLN,28085,5040,11596,16801
2020,MISSISSIPPI,58309,LOWNDES,28087,13087,13800,27241
2020,MISSISSIPPI,106871,MADISON,28089,24440,31091,56212
2020,MISSISSIPPI,24441,MARION,28091,3787,8273,12177
2020,MISSISSIPPI,35301,MARSHALL,28093,8057,7566,15817
2020,MISSISSIPPI,35123,MONROE,28095,5874,11177,17259
2020,MISSISSIPPI,9661,MONTGOMERY,28097,2121,2917,5075
2020,MISSISSIPPI,28996,NESHOBA,28099,3260,8320,11703
2020,MISSISSIPPI,20866,NEWTON,28101,3075,6997,10183
2020,MISSISSIPPI,10236,NOXUBEE,28103,4040,1240,5339
2020,MISSISSIPPI,49789,OKTIBBEHA,28105,10299,9004,19757
2020,MISSISSIPPI,33848,PANOLA,28107,7403,8060,15627
2020,MISSISSIPPI,55876,PEARLRIVER,28109,0,0,24033
2020,MISSISSIPPI,11862,PERRY,28111,1362,4500,5916
2020,MISSISSIPPI,38997,PIKE,28113,8646,8479,17342
2020,MISSISSIPPI,32461,PONTOTOC,28115,2614,11550,14361
2020,MISSISSIPPI,25013,PRENTISS,28117,2153,8370,10644
2020,MISSISSIPPI,6760,QUITMAN,28119,2150,1026,3226
2020,MISSISSIPPI,155975,RANKIN,28121,18847,50895,70655
2020,MISSISSIPPI,28061,SCOTT,28123,4330,6285,10733
2020,MISSISSIPPI,4160,SHARKEY,28125,1465,688,2183
2020,MISSISSIPPI,26629,SIMPSON,28127,4037,7635,11815
2020,MISSISSIPPI,15779,SMITH,28129,1791,6458,8327
2020,MISSISSIPPI,18360,STONE,28131,1802,5964,7878
2020,MISSISSIPPI,24740,SUNFLOWER,28133,6781,2799,9681
2020,MISSISSIPPI,13707,TALLAHATCHIE,28135,3105,2488,5685
2020,MISSISSIPPI,28539,TATE,28137,4183,8707,13093
2020,MISSISSIPPI,21748,TIPPAH,28139,1937,8054,10102
2020,MISSISSIPPI,19275,TISHOMINGO,28141,1059,7933,9138
2020,MISSISSIPPI,9392,TUNICA,28143,2580,926,3562
2020,MISSISSIPPI,28866,UNION,28145,2160,10373,12683
2020,MISSISSIPPI,14294,WALTHALL,28147,2835,4220,7119
2020,MISSISSIPPI,44841,WARREN,28149,10442,10365,21053
2020,MISSISSIPPI,42837,WASHINGTON,28151,12503,5300,18008
2020,MISSISSIPPI,20317,WAYNE,28153,3624,6307,10056
2020,MISSISSIPPI,9676,WEBSTER,28155,1043,4291,5395
2020,MISSISSIPPI,8351,WILKINSON,28157,2749,1324,4127
2020,MISSISSIPPI,17845,WINSTON,28159,4040,5112,9236
2020,MISSISSIPPI,11982,YALOBUSHA,28161,2785,3671,6535
2020,MISSISSIPPI,26982,YAZOO,28163,5496,4832,10436
2020,MISSOURI,25399,ADAIR,29001,3710,6413,10336
2020,MISSOURI,17586,ANDREW,29003,2351,7255,9752
2020,MISSOURI,5096,ATCHISON,29005,564,2199,2814
2020,MISSOURI,24835,AUDRAIN,29007,2704,7732,10656
2020,MISSOURI,35818,BARRY,29009,2948,12425,15598
2020,MISSOURI,11592,BARTON,29011,844,5168,6077
2020,MISSOURI,16242,BATES,29013,1672,6597,8416
2020,MISSOURI,19627,BENTON,29015,2180,8109,10476
2020,MISSOURI,12111,BOLLINGER,29017,750,5167,5983
2020,MISSOURI,182991,BOONE,29019,50064,38646,91168
2020,MISSOURI,86530,BUCHANAN,29021,13445,22450,36598
2020,MISSOURI,42178,BUTLER,29023,3301,14602,18141
2020,MISSOURI,9051,CALDWELL,29025,897,3725,4682
2020,MISSOURI,44887,CALLAWAY,29027,5870,14815,21144
2020,MISSOURI,46414,CAMDEN,29029,5652,18850,24812
2020,MISSOURI,79512,CAPEGIRARDEAU,29031,0,0,40328
2020,MISSOURI,8554,CARROLL,29033,786,3706,4532
2020,MISSOURI,5991,CARTER,29035,418,2451,2897
2020,MISSOURI,106806,CASS,29037,19052,37197,57408
2020,MISSOURI,14322,CEDAR,29039,1145,5788,7044
2020,MISSOURI,7360,CHARITON,29041,916,3111,4077
2020,MISSOURI,90655,CHRISTIAN,29043,11131,34920,46839
2020,MISSOURI,6830,CLARK,29045,678,2672,3394
2020,MISSOURI,253463,CLAY,29047,59400,64605,126569
2020,MISSOURI,20553,CLINTON,29049,2896,7799,10888
2020,MISSOURI,76191,COLE,29051,12694,26086,39529
2020,MISSOURI,17102,COOPER,29053,2249,6272,8693
2020,MISSOURI,23739,CRAWFORD,29055,2113,8725,10973
2020,MISSOURI,7568,DADE,29057,656,3414,4119
2020,MISSOURI,17219,DALLAS,29059,1380,6619,8104
2020,MISSOURI,8283,DAVIESS,29061,746,3102,3911
2020,MISSOURI,10944,DEKALB,29063,930,3828,4843
2020,MISSOURI,15481,DENT,29065,1056,5987,7142
2020,MISSOURI,13344,DOUGLAS,29067,1016,5898,7000
2020,MISSOURI,28878,DUNKLIN,29069,2200,8135,10419
2020,MISSOURI,104469,FRANKLIN,29071,14569,38058,53685
2020,MISSOURI,14566,GASCONADE,29073,1601,6222,7923
2020,MISSOURI,6484,GENTRY,29075,613,2581,3237
2020,MISSOURI,294997,GREENE,29077,55068,83630,141800
2020,MISSOURI,9595,GRUNDY,29079,799,3585,4437
2020,MISSOURI,8321,HARRISON,29081,597,3198,3826
2020,MISSOURI,22076,HENRY,29083,2619,8027,10788
2020,MISSOURI,9586,HICKORY,29085,1056,3966,5080
2020,MISSOURI,4232,HOLT,29087,338,1976,2343
2020,MISSOURI,10001,HOWARD,29089,1413,3553,5092
2020,MISSOURI,40262,HOWELL,29091,3218,15181,18650
2020,MISSOURI,10098,IRON,29093,945,3596,4592
2020,MISSOURI,705925,JACKSON,29095,92182,100142,196418
2020,MISSOURI,121648,JASPER,29097,13549,37728,52352
2020,MISSOURI,226543,JEFFERSON,29099,37523,77046,116688
2020,MISSOURI,54219,JOHNSON,29101,6974,15489,23123
2020,MISSOURI,3940,KNOX,29103,340,1486,1854
2020,MISSOURI,35895,LACLEDE,29105,2780,13762,16793
2020,MISSOURI,33006,LAFAYETTE,29107,4472,12273,17055
2020,MISSOURI,38175,LAWRENCE,29109,3214,14426,17905
2020,MISSOURI,9810,LEWIS,29111,984,3553,4609
2020,MISSOURI,60119,LINCOLN,29113,6607,21848,29018
2020,MISSOURI,11830,LINN,29115,1275,4363,5726
2020,MISSOURI,14413,LIVINGSTON,29117,1410,5267,6758
2020,MISSOURI,22900,MCDONALD,29119,1439,7465,9053
2020,MISSOURI,15095,MACON,29121,1662,6076,7836
2020,MISSOURI,12113,MADISON,29123,1019,4584,5676
2020,MISSOURI,8795,MARIES,29125,814,3892,4771
2020,MISSOURI,28423,MARION,29127,3202,9915,13348
2020,MISSOURI,3558,MERCER,29129,222,1541,1779
2020,MISSOURI,25791,MILLER,29131,2038,10176,12382
2020,MISSOURI,12691,MISSISSIPPI,29133,1178,3537,4756
2020,MISSOURI,15585,MONITEAU,29135,1308,5744,7157
2020,MISSOURI,8672,MONROE,29137,936,3477,4483
2020,MISSOURI,11294,MONTGOMERY,29139,1208,4465,5772
2020,MISSOURI,20716,MORGAN,29141,1924,7442,9487
2020,MISSOURI,16693,NEWMADRID,29143,0,0,7250
2020,MISSOURI,58451,NEWTON,29145,5818,22120,28405
2020,MISSOURI,21743,NODAWAY,29147,2853,6865,9893
2020,MISSOURI,10411,OREGON,29149,823,3847,4739
2020,MISSOURI,13535,OSAGE,29151,1037,6425,7539
2020,MISSOURI,9083,OZARK,29153,752,4064,4864
2020,MISSOURI,15600,PEMISCOT,29155,1560,4120,5735
2020,MISSOURI,19194,PERRY,29157,1664,7657,9447
2020,MISSOURI,42490,PETTIS,29159,4783,13854,19097
2020,MISSOURI,44414,PHELPS,29161,5637,13480,19568
2020,MISSOURI,17552,PIKE,29163,1717,5863,7695
2020,MISSOURI,106532,PLATTE,29165,27179,28917,57270
2020,MISSOURI,32490,POLK,29167,2885,11850,15064
2020,MISSOURI,52709,PULASKI,29169,3740,10329,14414
2020,MISSOURI,4688,PUTNAM,29171,361,1984,2361
2020,MISSOURI,10299,RALLS,29173,1205,4396,5662
2020,MISSOURI,24409,RANDOLPH,29175,2485,8018,10744
2020,MISSOURI,22915,RAY,29177,3109,8345,11649
2020,MISSOURI,6198,REYNOLDS,29179,529,2733,3298
2020,MISSOURI,13300,RIPLEY,29181,833,4839,5717
2020,MISSOURI,406204,ST.CHARLES,29183,0,0,222017
2020,MISSOURI,9689,ST.CLAIR,29185,0,0,4974
2020,MISSOURI,17924,STE.GENEVIEVE,29186,0,0,9484
2020,MISSOURI,66485,ST.FRANCOIS,29187,0,0,28001
2020,MISSOURI,0,ST.LOUISCOUNTY,29189,0,0,536446
2020,MISSOURI,22858,SALINE,29195,2904,6451,9519
2020,MISSOURI,4534,SCHUYLER,29197,373,1606,2003
2020,MISSOURI,4871,SCOTLAND,29199,388,1560,1984
2020,MISSOURI,38288,SCOTT,29201,3753,13769,17719
2020,MISSOURI,8203,SHANNON,29203,706,3165,3906
2020,MISSOURI,5919,SHELBY,29205,592,2700,3350
2020,MISSOURI,29001,STODDARD,29207,1819,11484,13426
2020,MISSOURI,32465,STONE,29209,3506,14800,18483
2020,MISSOURI,6033,SULLIVAN,29211,478,1974,2471
2020,MISSOURI,56104,TANEY,29213,5339,20508,26288
2020,MISSOURI,25112,TEXAS,29215,1716,9478,11315
2020,MISSOURI,20388,VERNON,29217,1903,7155,9185
2020,MISSOURI,36594,WARREN,29219,4769,13222,18375
2020,MISSOURI,24604,WASHINGTON,29221,1804,8047,9976
2020,MISSOURI,12769,WAYNE,29223,845,4987,5878
2020,MISSOURI,39859,WEBSTER,29225,3573,14880,18779
2020,MISSOURI,1953,WORTH,29227,215,877,1107
2020,MISSOURI,18325,WRIGHT,29229,1168,7453,8739
2020,MISSOURI,297645,ST.LOUISCITY,29510,0,0,133867
2020,MISSOURI,0,KANSASCITY,2938000,0,0,136645
2020,NEVADA,25363,CHURCHILL,32001,3048,9367,12881
2020,NEVADA,2315963,CLARK,32003,521777,430809,972308
2020,NEVADA,49088,DOUGLAS,32005,11570,21623,34117
2020,NEVADA,53006,ELKO,32007,4555,16734,21957
2020,NEVADA,886,ESMERALDA,32009,72,395,480
2020,NEVADA,2065,EUREKA,32011,104,887,1008
2020,NEVADA,16962,HUMBOLDT,32013,1689,5877,7771
2020,NEVADA,5514,LANDER,32015,496,2198,2765
2020,NEVADA,5159,LINCOLN,32017,330,2067,2446
2020,NEVADA,58319,LYON,32019,8472,20906,30229
2020,NEVADA,4518,MINERAL,32021,824,1420,2327
2020,NEVADA,48054,NYE,32023,7287,17527,25376
2020,NEVADA,6573,PERSHING,32027,547,1731,2320
2020,NEVADA,4207,STOREY,32029,900,1901,2868
2020,NEVADA,477082,WASHOE,32031,128052,116653,251956
2020,NEVADA,9466,WHITEPINE,32033,0,0,4363
2020,NEVADA,56034,CARSONCITY,32510,0,0,29739
2020,OREGON,16284,BAKER,41001,2346,7352,9932
2020,OREGON,93239,BENTON,41003,35827,14878,52799
2020,OREGON,421596,CLACKAMAS,41005,139043,110509,257679
2020,OREGON,40423,CLATSOP,41007,12916,10218,23910
2020,OREGON,52876,COLUMBIA,41009,13835,17150,32221
2020,OREGON,64711,COOS,41011,14243,21829,37075
2020,OREGON,25105,CROOK,41013,3801,11287,15448
2020,OREGON,23305,CURRY,41015,6058,8484,14925
2020,OREGON,201769,DESCHUTES,41017,65962,55646,125234
2020,OREGON,111364,DOUGLAS,41019,19160,43298,64349
2020,OREGON,1975,GILLIAM,41021,324,834,1178
2020,OREGON,7180,GRANT,41023,929,3545,4596
2020,OREGON,7373,HARNEY,41025,894,3475,4481
2020,OREGON,23280,HOODRIVER,41027,0,0,13090
2020,OREGON,221844,JACKSON,41029,59478,63869,127165
2020,OREGON,24856,JEFFERSON,41031,4393,7189,11913
2020,OREGON,88053,JOSEPHINE,41033,18451,31751,51641
2020,OREGON,68739,KLAMATH,41035,10388,25308,36726
2020,OREGON,7949,LAKE,41037,792,3470,4363
2020,OREGON,382986,LANE,41039,134366,80336,222253
2020,OREGON,50583,LINCOLN,41041,17385,12460,30726
2020,OREGON,131054,LINN,41043,26512,43486,72640
2020,OREGON,30983,MALHEUR,41045,3260,8187,11804
2020,OREGON,349204,MARION,41047,80872,79002,165534
2020,OREGON,11700,MORROW,41049,1371,3586,5118
2020,OREGON,815637,MULTNOMAH,41051,367249,82995,463659
2020,OREGON,87744,POLK,41053,22917,23732,48291
2020,OREGON,1801,SHERMAN,41055,260,921,1208
2020,OREGON,27442,TILLAMOOK,41057,8066,8354,16888
2020,OREGON,77752,UMATILLA,41059,10707,21270,33038
2020,OREGON,26551,UNION,41061,4254,10298,14944
2020,OREGON,7181,WALLOWA,41063,1625,3404,5149
2020,OREGON,26403,WASCO,41065,6604,7035,14130
2020,OREGON,603514,WASHINGTON,41067,209940,99073,320326
2020,OREGON,1387,WHEELER,41069,217,711,965
2020,OREGON,107664,YAMHILL,41071,27174,29551,58923
2020,PENNSYLVANIA,102742,ADAMS,42001,18207,37523,56540
2020,PENNSYLVANIA,1211358,ALLEGHENY,42003,429065,282324,719733
2020,PENNSYLVANIA,64162,ARMSTRONG,42005,8457,27489,36370
2020,PENNSYLVANIA,162575,BEAVER,42007,38122,54759,94122
2020,PENNSYLVANIA,47817,BEDFORD,42009,4367,23025,27574
2020,PENNSYLVANIA,421017,BERKS,42011,92895,109736,205540
2020,PENNSYLVANIA,121007,BLAIR,42013,17636,45306,63595
2020,PENNSYLVANIA,60221,BRADFORD,42015,8046,21600,30159
2020,PENNSYLVANIA,627987,BUCKS,42017,204712,187367,396234
2020,PENNSYLVANIA,189135,BUTLER,42019,37508,74359,113305
2020,PENNSYLVANIA,128672,CAMBRIA,42021,21730,48085,70574
2020,PENNSYLVANIA,4330,CAMERON,42023,634,1771,2434
2020,PENNSYLVANIA,64081,CARBON,42025,11212,21984,33629
2020,PENNSYLVANIA,161496,CENTRE,42027,40055,36372,77493
2020,PENNSYLVANIA,526759,CHESTER,42029,182372,128565,314502
2020,PENNSYLVANIA,38305,CLARION,42031,4678,14578,19493
2020,PENNSYLVANIA,78612,CLEARFIELD,42033,9673,29203,39422
2020,PENNSYLVANIA,37957,CLINTON,42035,5502,11902,17625
2020,PENNSYLVANIA,64842,COLUMBIA,42037,10532,20098,31171
2020,PENNSYLVANIA,83697,CRAWFORD,42039,12924,28559,42004
2020,PENNSYLVANIA,255857,CUMBERLAND,42041,62245,77212,141595
2020,PENNSYLVANIA,279874,DAUPHIN,42043,78983,66408,147368
2020,PENNSYLVANIA,566753,DELAWARE,42045,206423,118532,327931
2020,PENNSYLVANIA,29607,ELK,42047,4522,12140,16906
2020,PENNSYLVANIA,268426,ERIE,42049,68286,66869,137083
2020,PENNSYLVANIA,128126,FAYETTE,42051,20444,41227,62139
2020,PENNSYLVANIA,6965,FOREST,42053,728,1882,2646
2020,PENNSYLVANIA,155637,FRANKLIN,42055,22422,57245,80783
2020,PENNSYLVANIA,14501,FULTON,42057,1085,6824,7977
2020,PENNSYLVANIA,35621,GREENE,42059,4911,12579,17669
2020,PENNSYLVANIA,44590,HUNTINGDON,42061,5445,17061,22792
2020,PENNSYLVANIA,83664,INDIANA,42063,12634,28089,41198
2020,PENNSYLVANIA,43108,JEFFERSON,42065,4527,17960,22824
2020,PENNSYLVANIA,24619,JUNIATA,42067,2253,9649,12043
2020,PENNSYLVANIA,208989,LACKAWANNA,42069,61991,52334,115410
2020,PENNSYLVANIA,546192,LANCASTER,42071,115847,160209,280239
2020,PENNSYLVANIA,85083,LAWRENCE,42073,15978,29597,46076
2020,PENNSYLVANIA,141663,LEBANON,42075,23932,46731,71652
2020,PENNSYLVANIA,370802,LEHIGH,42077,98288,84259,184713
2020,PENNSYLVANIA,316982,LUZERNE,42079,64873,86929,153321
2020,PENNSYLVANIA,113209,LYCOMING,42081,16971,41462,59254
2020,PENNSYLVANIA,40333,MCKEAN,42083,5098,14083,19466
2020,PENNSYLVANIA,108545,MERCER,42085,21067,36143,57954
2020,PENNSYLVANIA,46064,MIFFLIN,42087,4603,16670,21502
2020,PENNSYLVANIA,170154,MONROE,42089,44060,38726,83829
2020,PENNSYLVANIA,833869,MONTGOMERY,42091,319511,185460,510157
2020,PENNSYLVANIA,18042,MONTOUR,42093,3771,5844,9771
2020,PENNSYLVANIA,305892,NORTHAMPTON,42095,85087,83854,170942
2020,PENNSYLVANIA,90258,NORTHUMBERLAND,42097,12677,28952,42283
2020,PENNSYLVANIA,46212,PERRY,42099,5950,18293,24652
2020,PENNSYLVANIA,1578487,PHILADELPHIA,42101,603790,132740,741377
2020,PENNSYLVANIA,56072,PIKE,42103,13019,19213,32554
2020,PENNSYLVANIA,16453,POTTER,42105,1726,7239,9064
2020,PENNSYLVANIA,140709,SCHUYLKILL,42107,20727,48871,70603
2020,PENNSYLVANIA,40317,SNYDER,42109,4910,13983,19140
2020,PENNSYLVANIA,72916,SOMERSET,42111,8654,31466,40543
2020,PENNSYLVANIA,5913,SULLIVAN,42113,921,2619,3595
2020,PENNSYLVANIA,40006,SUSQUEHANNA,42115,6236,15207,21752
2020,PENNSYLVANIA,40381,TIOGA,42117,4955,15742,21075
2020,PENNSYLVANIA,44294,UNION,42119,7475,12356,20115
2020,PENNSYLVANIA,50328,VENANGO,42121,7585,18569,26528
2020,PENNSYLVANIA,38911,WARREN,42123,6066,14237,20650
2020,PENNSYLVANIA,206803,WASHINGTON,42125,45088,72080,118478
2020,PENNSYLVANIA,51163,WAYNE,42127,9191,18637,28089
2020,PENNSYLVANIA,347087,WESTMORELAND,42129,72129,130218,204697
2020,PENNSYLVANIA,26557,WYOMING,42131,4704,9936,14858
2020,PENNSYLVANIA,450448,YORK,42133,88114,146733,238471
2020,TEXAS,57805,ANDERSON,48001,3955,15110,19227
2020,TEXAS,18879,ANDREWS,48003,850,4943,5863
2020,TEXAS,86796,ANGELINA,48005,9143,25076,34574
2020,TEXAS,23814,ARANSAS,48007,2916,9239,12290
2020,TEXAS,8730,ARCHER,48009,446,4300,4796
2020,TEXAS,1869,ARMSTRONG,48011,75,1035,1112
2020,TEXAS,51724,ATASCOSA,48013,5876,12039,18118
2020,TEXAS,29972,AUSTIN,48015,2951,11447,14554
2020,TEXAS,6697,BAILEY,48017,409,1434,1860
2020,TEXAS,23861,BANDERA,48019,2505,10057,12715
2020,TEXAS,91601,BASTROP,48021,15474,20516,36665
2020,TEXAS,3518,BAYLOR,48023,183,1494,1702
2020,TEXAS,32513,BEE,48025,3288,6006,9420
2020,TEXAS,369927,BELL,48027,57014,67893,127375
2020,TEXAS,2026823,BEXAR,48029,448452,308618,770818
2020,TEXAS,12269,BLANCO,48031,1911,5443,7441
2020,TEXAS,706,BORDEN,48033,16,397,416
2020,TEXAS,18603,BOSQUE,48035,1561,7469,9126
2020,TEXAS,93481,BOWIE,48037,10747,27116,38261
2020,TEXAS,380518,BRAZORIA,48039,62228,90433,154984
2020,TEXAS,232555,BRAZOS,48041,35349,47530,85061
2020,TEXAS,9237,BREWSTER,48043,2258,2461,4822
2020,TEXAS,1487,BRISCOE,48045,78,639,725
2020,TEXAS,6964,BROOKS,48047,1470,998,2484
2020,TEXAS,37633,BROWN,48049,2107,13698,15969
2020,TEXAS,18514,BURLESON,48051,1788,6743,8609
2020,TEXAS,49653,BURNET,48053,5639,18767,24717
2020,TEXAS,43979,CALDWELL,48055,6672,8031,14973
2020,TEXAS,21001,CALHOUN,48057,2148,5641,7856
2020,TEXAS,14110,CALLAHAN,48059,734,6012,6832
2020,TEXAS,424180,CAMERON,48061,64063,49032,114174
2020,TEXAS,13060,CAMP,48063,1394,3626,5060
2020,TEXAS,5854,CARSON,48065,297,2779,3122
2020,TEXAS,29879,CASS,48067,2795,11033,13927
2020,TEXAS,7396,CASTRO,48069,466,1602,2083
2020,TEXAS,45590,CHAMBERS,48071,3997,17353,21652
2020,TEXAS,52875,CHEROKEE,48073,4210,15101,19508
2020,TEXAS,7143,CHILDRESS,48075,310,1943,2279
2020,TEXAS,10550,CLAY,48077,614,5069,5744
2020,TEXAS,2897,COCHRAN,48079,177,809,1000
2020,TEXAS,3323,COKE,48081,178,1586,1779
2020,TEXAS,8100,COLEMAN,48083,451,3641,4124
2020,TEXAS,1072069,COLLIN,48085,230945,252318,490856
2020,TEXAS,2877,COLLINGSWORTH,48087,155,1048,1218
2020,TEXAS,21610,COLORADO,48089,2420,7472,9975
2020,TEXAS,164812,COMAL,48091,24826,62740,88892
2020,TEXAS,13750,COMANCHE,48093,853,5177,6086
2020,TEXAS,2827,CONCHO,48095,197,1058,1268
2020,TEXAS,41393,COOKE,48097,3210,15596,18996
2020,TEXAS,76737,CORYELL,48099,7565,15438,23493
2020,TEXAS,1363,COTTLE,48101,113,540,662
2020,TEXAS,4765,CRANE,48103,241,1247,1503
2020,TEXAS,3513,CROCKETT,48105,344,1220,1574
2020,TEXAS,5567,CROSBY,48107,527,1396,1953
2020,TEXAS,2149,CULBERSON,48109,438,415,864
2020,TEXAS,7273,DALLAM,48111,197,1389,1609
2020,TEXAS,2635888,DALLAS,48113,598576,307076,919504
2020,TEXAS,12974,DAWSON,48115,808,2951,3789
2020,TEXAS,18277,DEAFSMITH,48117,0,0,4610
2020,TEXAS,5349,DELTA,48119,403,2162,2592
2020,TEXAS,919324,DENTON,48121,188695,222480,417964
2020,TEXAS,20174,DEWITT,48123,1494,6567,8118
2020,TEXAS,2140,DICKENS,48125,130,853,988
2020,TEXAS,9925,DIMMIT,48127,2264,1384,3666
2020,TEXAS,3308,DONLEY,48129,198,1438,1648
2020,TEXAS,11058,DUVAL,48131,2575,2443,5053
2020,TEXAS,18388,EASTLAND,48133,983,7237,8293
2020,TEXAS,167701,ECTOR,48135,11367,32697,44591
2020,TEXAS,1923,EDWARDS,48137,168,893,1066
2020,TEXAS,191760,ELLIS,48139,27565,56717,85493
2020,TEXAS,841286,ELPASO,48141,0,0,266729
2020,TEXAS,43224,ERATH,48143,2916,13684,16856
2020,TEXAS,17275,FALLS,48145,1899,4177,6133
2020,TEXAS,35913,FANNIN,48147,2655,12171,15007
2020,TEXAS,25547,FAYETTE,48149,2661,10171,12941
2020,TEXAS,3784,FISHER,48151,352,1448,1826
2020,TEXAS,5672,FLOYD,48153,438,1584,2039
2020,TEXAS,1135,FOARD,48155,99,445,551
2020,TEXAS,839706,FORTBEND,48157,0,0,357514
2020,TEXAS,10821,FRANKLIN,48159,804,4161,5009
2020,TEXAS,19874,FREESTONE,48161,1635,6991,8711
2020,TEXAS,20379,FRIO,48163,2422,2823,5279
2020,TEXAS,21996,GAINES,48165,576,5355,5996
2020,TEXAS,345089,GALVESTON,48167,58842,93911,155060
2020,TEXAS,6222,GARZA,48169,231,1413,1653
